filename,Bi,SBi,Si,$REPET,StepCounter,ambientTemp,meanTemp,meanSensors,meanOpinion,sdevOpinion,minOpinion,maxOpinion,meanReliability,mnOpinErr!,mnSensErr!,mnOpSensDiff!,mnOpAmbDiff!,providersCount,cntProviders,newProviders,delProviders,self_net,meanDistSelf,meanDistNet,liveCount,link_up,link_dw,sensor_up,sensor_dw,howManyLinks,Ambient_waves_numb,Scrambs_numb,HistTooLow,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,HistTooHig
RTSIsc1.48dRnd0000000113_Ne.4Si50_Cr.0Bi-24.00-5SBi-08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-24.0,-8.0,50.0,17.0,319.5,0.642783,-62.351063,-84.33702,-73.88777,429.28705,-107.11823,25.48807,0.30495286,11.881013,21.482813,9.964678,74.05076,39.926373,25.545786,14.380588,14.320691,19.749384,86.06194,75.0391,159.75,100.38788,59.36212,59.36212,100.38788,631.63635,5.5607953,37.090908,0.0,12.896354,34.491905,47.952084,56.48338,81.08523,185.17665,59.076324,50.97301,45.196968,58.30445,0.0
RTSIsc1.48dRnd0000000237_Ne.4Si50_Cr.0Bi24.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,24.0,-6.0,50.0,17.0,319.5,0.27830318,-50.56061,-27.032787,-16.144995,299.62476,-70.85058,54.836735,0.3079607,33.914726,23.024952,10.4173765,16.03073,40.279118,25.937641,14.341477,14.27751,19.000616,29.465693,18.55846,159.75,100.29427,59.45573,59.45573,100.29427,630.7879,5.659233,36.696968,0.0,9.419602,32.266384,49.657482,61.78712,86.78565,182.9499,58.671593,49.80393,41.903645,57.542564,0.0
RTSIsc1.48dRnd0000000349_Ne.4Si50_Cr.0Bi48.00-5SBi-04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,48.0,-4.0,50.0,17.0,319.5,-0.0037439703,-32.668587,14.881325,7.8918753,282.33484,-61.784374,65.3523,0.34139377,40.06013,47.050995,6.981534,7.874195,42.842613,26.83537,16.007244,15.940293,20.716192,20.722277,13.030867,159.75,93.85497,65.89503,65.89503,93.85497,632.0,5.5757103,36.636364,0.0,6.019555,29.979734,54.41927,71.51198,98.51037,184.54541,61.578125,46.62803,36.43783,42.369698,0.0
RTSIsc1.48dRnd0000001007_Ne.4Si50_Cr.0Bi-36.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-36.0,10.0,50.0,17.0,319.5,0.50516254,82.034706,47.753998,33.120544,361.13885,-39.319904,87.51468,0.27257866,48.416523,33.77983,14.163873,32.261314,36.1768,23.351562,12.825236,12.773769,16.905066,48.421535,33.28927,159.75,107.360466,52.389538,52.389538,107.360466,631.63635,5.416477,37.363636,0.0,12.424337,29.895407,41.88324,51.316242,76.66028,190.59262,59.409897,52.112026,46.60161,70.74072,0.0
RTSIsc1.48dRnd0000000124_Ne.4Si50_Cr.0Bi-02.00-5SBi-08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-2.0,-8.0,50.0,17.0,319.5,0.09810809,-63.600163,-65.33486,-52.35666,386.89417,-98.0407,32.3704,0.2807962,10.79446,1.628267,12.48892,52.014015,37.389206,24.165625,13.223579,13.166951,16.692945,66.49367,52.877037,159.75,106.11553,53.634468,53.634468,106.11553,633.3333,5.477699,37.121212,0.0,9.694271,29.887453,43.085037,55.0902,82.42415,187.6963,61.125946,51.610844,46.48698,66.23215,0.0
RTSIsc1.48dRnd0000000905_Ne.4Si50_Cr.0Bi-40.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-40.0,8.0,50.0,17.0,319.5,0.49954057,66.771194,27.393066,15.8598385,299.69733,-51.065456,72.90087,0.30362287,50.409374,38.879356,11.084754,15.076752,39.52874,25.33376,14.194981,14.1356535,18.338684,29.706104,18.065805,159.75,101.39262,58.357388,58.357388,101.39262,632.7879,5.560038,36.878788,0.0,8.979782,30.31984,48.509945,61.239536,89.55327,185.5989,60.49678,49.24853,41.016712,57.824574,0.0
RTSIsc1.48dRnd0000000424_Ne.4Si50_Cr.0Bi-02.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-2.0,-2.0,50.0,17.0,319.5,0.18407223,-16.704542,-18.616953,-10.004421,286.63828,-65.83614,62.413536,0.33485508,6.780303,1.6803504,8.3439865,10.165057,42.220882,26.691572,15.529308,15.466762,20.538162,23.102768,14.39802,159.75,95.03319,64.71681,64.71681,95.03319,630.9091,5.5234375,36.78788,0.0,6.308428,29.615767,54.132767,70.323105,97.46122,183.33083,60.913685,46.36236,36.899765,45.561172,0.0
RTSIsc1.48dRnd0000000926_Ne.4Si50_Cr.0Bi02.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,2.0,8.0,50.0,17.0,319.5,0.37631708,64.62794,66.34266,53.2511,391.08496,-31.61993,100.49502,0.28246596,10.936032,1.7243844,12.607623,52.434708,36.942093,23.71179,13.230303,13.175047,17.166052,67.06099,53.45073,159.75,105.54754,54.20246,54.20246,105.54754,631.2727,5.492519,37.030304,0.0,9.448532,30.221874,44.99531,55.38551,80.4259,186.14124,61.113445,51.795547,46.01676,65.7286,0.0
RTSIsc1.48dRnd0000000843_Ne.4Si50_Cr.0Bi36.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,36.0,6.0,50.0,17.0,319.5,0.30794674,48.535416,83.04501,70.21069,425.82855,-22.76726,109.40537,0.28093833,21.618702,34.01288,12.352604,69.42273,36.70478,23.3634,13.341383,13.285701,16.78177,83.692314,70.31048,159.75,106.054306,53.69569,53.69569,106.054306,631.3939,5.50857,36.909092,0.0,8.447064,29.867472,44.968987,56.04872,83.13646,185.40668,60.11662,51.02107,46.14905,66.23182,0.0
RTSIsc1.48dRnd0000000439_Ne.4Si50_Cr.0Bi28.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,28.0,-2.0,50.0,17.0,319.5,0.26384786,-15.037434,12.3736,5.9568763,278.61737,-62.269238,65.01894,0.3504876,20.527037,26.91037,6.2862687,5.886979,43.907246,27.463873,16.44337,16.374905,21.102983,19.111425,11.662413,159.75,92.17429,67.57571,67.57571,92.17429,631.8182,5.5004263,37.151516,0.0,5.076468,27.693277,54.902367,74.78215,102.769554,186.7893,61.500473,45.45308,33.951183,38.90033,0.0
RTSIsc1.48dRnd0000000307_Ne.4Si50_Cr.0Bi-36.00-5SBi-04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-36.0,-4.0,50.0,17.0,319.5,0.6369413,-33.182987,-68.468636,-57.16244,396.16876,-99.438965,33.437485,0.300883,23.747965,34.78608,10.816194,57.329876,39.146496,25.204025,13.9424715,13.8785515,19.087643,70.084885,58.405052,159.75,101.36955,58.380444,58.380444,101.36955,632.42426,5.484659,36.969696,0.0,10.829404,33.61591,48.16018,58.14124,82.821304,185.21317,60.064014,50.331722,43.763256,59.484043,0.0
RTSIsc1.48dRnd0000000803_Ne.4Si50_Cr.0Bi-44.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-44.0,6.0,50.0,17.0,319.5,0.14688815,48.89661,5.6959925,2.573091,267.50684,-60.865963,65.604485,0.36049107,45.826042,42.70218,5.434943,4.191004,44.852226,28.14143,16.710796,16.64304,22.015436,17.7351,10.670707,159.75,90.00019,69.74981,69.74981,90.00019,632.36365,5.3487215,36.78788,0.0,5.3505683,29.21837,56.498344,77.86231,104.652794,186.89313,60.358288,43.16193,32.02699,36.340908,0.0
RTSIsc1.48dRnd0000000401_Ne.4Si50_Cr.0Bi-48.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-48.0,-2.0,50.0,17.0,319.5,0.4436794,-15.174896,-62.22361,-50.6963,400.20685,-95.52742,41.592678,0.29909906,35.12235,46.54986,11.0456915,50.658474,38.96842,24.86752,14.1009,14.041146,18.342709,63.772434,51.799767,159.75,102.14114,57.608852,57.608852,102.14114,630.7273,5.575426,37.121212,0.0,10.327652,31.187311,47.33788,58.918846,85.54176,182.68973,60.665768,50.68897,44.16056,59.208805,0.0
RTSIsc1.48dRnd0000000228_Ne.4Si50_Cr.0Bi06.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,6.0,-6.0,50.0,17.0,319.5,0.6259558,-49.91359,-43.919346,-31.00546,328.98682,-82.93573,46.389107,0.28554457,18.426893,5.494318,12.4509,31.222017,37.5902,24.144886,13.4453125,13.386269,17.7384,45.838974,32.427376,159.75,104.637024,55.112972,55.112972,104.637024,631.63635,5.446638,36.969696,0.0,9.490483,31.462927,45.987785,56.797398,81.68518,185.73456,59.37514,50.747158,44.551327,65.804405,0.0
RTSIsc1.48dRnd0000000532_Ne.4Si50_Cr.0Bi14.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,14.0,0.0,50.0,17.0,319.5,0.2764958,-0.6039386,13.25461,6.8438215,276.67337,-60.459892,65.27979,0.35282594,7.5380206,13.360416,6.4572444,6.8599906,44.341667,27.966335,16.375332,16.309565,21.751137,19.55544,12.18059,159.75,91.42145,68.32855,68.32855,91.42145,630.5455,5.6056347,36.363636,0.0,6.024006,29.366003,55.89801,75.15331,101.217186,184.784,60.607338,44.667328,34.07055,38.757717,0.0
RTSIsc1.48dRnd0000000135_Ne.4Si50_Cr.0Bi20.00-5SBi-08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,20.0,-8.0,50.0,17.0,319.5,-0.10990763,-62.16711,-42.712784,-30.4791,359.92105,-83.0156,46.6893,0.29618883,31.188257,18.95592,11.754261,29.947964,38.677746,24.909044,13.7687025,13.714347,18.524338,44.09271,31.478779,159.75,102.57178,57.17822,57.17822,102.57178,631.51514,5.3704543,36.969696,0.0,10.620739,32.011696,46.42031,56.63878,83.20985,186.65411,59.879593,50.19214,44.991714,60.896214,0.0
RTSIsc1.48dRnd0000000027_Ne.4Si50_Cr.0Bi04.00-5SBi-10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,4.0,-10.0,50.0,17.0,319.5,0.1169287,-79.523895,-76.166245,-63.57315,446.34454,-104.60651,27.39419,0.2926551,15.454687,2.9314868,12.104261,63.24697,38.877888,25.249811,13.6280775,13.567756,19.208712,77.325935,64.2503,159.75,102.66236,57.087643,57.087643,102.66236,632.7273,5.530303,36.969696,0.0,15.208759,34.925285,45.696827,53.232624,78.223015,184.56165,58.729214,51.030968,46.299904,64.81903,0.0
RTSIsc1.48dRnd0000000105_Ne.4Si50_Cr.0Bi-40.00-5SBi-08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-40.0,-8.0,50.0,17.0,319.5,0.4791599,-68.118675,-99.63244,-93.58172,423.91122,-109.71919,21.949131,0.39145404,25.34285,31.013874,5.7108903,93.57022,44.9393,26.66359,18.275711,18.204594,32.49195,101.16194,94.342285,159.75,78.66714,81.08286,81.08286,78.66714,631.8182,5.484517,36.878788,0.0,38.778503,63.14768,70.09716,70.34304,86.49294,154.43266,47.391003,36.9303,31.001514,33.20336,0.0
RTSIsc1.48dRnd0000000229_Ne.4Si50_Cr.0Bi08.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,8.0,-6.0,50.0,17.0,319.5,0.11287131,-44.315174,-36.349186,-24.988127,331.67712,-77.47508,52.866055,0.30593157,18.836647,7.467756,10.893845,24.700851,39.498154,25.218987,14.279166,14.216288,18.92571,38.146217,26.665134,159.75,100.63404,59.115955,59.115955,100.63404,632.5455,5.5004263,37.242424,0.0,9.097632,32.93982,49.44763,60.223866,85.12097,186.58797,59.69768,49.677746,42.148483,57.603645,0.0
RTSIsc1.48dRnd0000000434_Ne.4Si50_Cr.0Bi18.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,18.0,-2.0,50.0,17.0,319.5,0.1476935,-15.576392,1.9700903,1.1524854,256.56943,-62.649433,62.980423,0.37310025,16.267708,17.047112,4.170218,3.741714,46.647823,29.09498,17.552841,17.481817,22.555397,16.257639,10.260266,159.75,87.66851,72.08149,72.08149,87.66851,631.2727,5.673911,37.030304,0.0,4.3644886,28.30071,58.1964,81.59564,110.23504,183.4714,62.14124,42.409565,29.719887,30.838352,0.0
RTSIsc1.48dRnd0000000550_Ne.4Si50_Cr.0Bi50.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,50.0,0.0,50.0,17.0,319.5,-0.031191817,0.5475415,49.711544,37.4065,394.51212,-48.275185,87.748405,0.29706898,36.469933,48.662785,11.829877,37.03523,38.823296,24.889063,13.934233,13.8733425,18.287926,51.04812,38.60017,159.75,102.48835,57.261646,57.261646,102.48835,632.6667,5.347822,37.363636,0.0,9.398011,32.383286,47.36463,58.723816,85.35199,182.73778,60.98376,51.547016,44.100758,60.075615,0.0
RTSIsc1.48dRnd0000000707_Ne.4Si50_Cr.0Bi-36.00-5SBi04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-36.0,4.0,50.0,17.0,319.5,0.15345882,31.852423,-3.6714706,-1.6803433,274.3002,-62.13683,65.72983,0.3677006,33.039677,35.024715,4.7727747,4.4729166,45.658382,28.512405,17.145975,17.075758,22.387547,17.26613,10.929497,159.75,88.60928,71.14072,71.14072,88.60928,633.69696,5.3485794,37.0,0.0,5.217661,28.722727,57.321117,79.60483,106.81766,185.83348,61.79176,43.292377,31.87571,33.21965,0.0
RTSIsc1.48dRnd0000000328_Ne.4Si50_Cr.0Bi06.00-5SBi-04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,6.0,-4.0,50.0,17.0,319.5,0.7182597,-30.589321,-24.944609,-14.482097,305.30984,-68.89467,57.166443,0.31275707,15.610228,5.1559186,9.987642,14.9344225,40.71283,26.085464,14.627367,14.563399,18.7027,28.326784,18.013914,159.75,99.685745,60.06425,60.06425,99.685745,633.3333,5.3937025,36.757576,0.0,8.474384,31.789536,49.943466,63.78641,92.446594,182.19196,60.13911,49.13267,41.258286,54.17093,0.0
RTSIsc1.48dRnd0000000610_Ne.4Si50_Cr.0Bi-30.00-5SBi02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-30.0,2.0,50.0,17.0,319.5,0.31314278,15.044356,-14.479898,-8.308774,287.0341,-64.946144,64.85797,0.34690663,22.903788,29.025047,6.791383,9.009612,44.440105,28.114016,16.32609,16.25838,20.71572,21.301817,13.670967,159.75,92.99233,66.75767,66.75767,92.99233,632.42426,5.4545927,36.78788,0.0,5.9240055,29.20232,55.129215,74.23963,102.59991,181.8805,61.58944,46.674053,35.29787,39.88731,0.0
RTSIsc1.48dRnd0000000420_Ne.4Si50_Cr.0Bi-10.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-10.0,-2.0,50.0,17.0,319.5,0.5752811,-15.591171,-25.32228,-14.140376,306.31467,-67.38589,59.82998,0.3050564,4.1161933,9.232765,10.703457,14.4405775,38.938114,24.67178,14.2663355,14.2080965,18.256628,28.259863,17.609333,159.75,101.231064,58.51894,58.51894,101.231064,631.2121,5.521875,37.0,0.0,6.53215,28.661175,48.445312,63.258995,89.69048,186.61264,60.4795,49.641476,41.594887,56.2955,0.0
RTSIsc1.48dRnd0000000842_Ne.4Si50_Cr.0Bi34.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,34.0,6.0,50.0,17.0,319.5,0.57396287,47.821484,80.36133,69.098,431.11517,-26.890167,108.186226,0.30074722,21.216572,32.036034,10.7805395,68.04872,39.126705,25.140673,13.9860325,13.927888,18.97822,80.8138,69.22123,159.75,101.51004,58.239964,58.239964,101.51004,631.2727,5.3184657,37.121212,0.0,10.203077,33.0714,48.54593,58.27287,83.26392,184.17136,60.27874,50.47609,43.947823,59.041523,0.0
RTSIsc1.48dRnd0000001048_Ne.4Si50_Cr.0Bi46.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,46.0,10.0,50.0,17.0,319.5,0.2770885,78.21191,109.55112,106.261635,466.6721,-27.99685,114.81989,0.4773243,27.876562,30.837643,3.0705967,105.484566,46.894222,25.844555,21.04967,20.979498,55.533,110.26512,106.6034,159.75,51.06804,108.68196,108.68196,51.06804,632.7273,5.4698863,36.848484,0.0,108.17604,108.99773,87.23811,69.68125,70.39408,108.778694,27.013874,20.559517,16.73125,15.156723,0.0
RTSIsc1.48dRnd0000000917_Ne.4Si50_Cr.0Bi-16.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-16.0,8.0,50.0,17.0,319.5,0.42774892,65.67167,50.07939,37.293026,346.95508,-39.961987,89.21667,0.28836584,27.878551,15.0884,12.311127,36.421684,37.58319,24.196686,13.386506,13.327368,18.373531,50.688427,37.428265,159.75,103.84664,55.903362,55.903362,103.84664,631.8788,5.5913825,36.81818,0.0,11.045171,32.42505,45.41283,54.814632,80.496826,188.15341,59.66695,50.6947,44.893085,64.27614,0.0
RTSIsc1.48dRnd0000000006_Ne.4Si50_Cr.0Bi-38.00-5SBi-10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-38.0,-10.0,50.0,17.0,319.5,0.5424872,-79.31091,-103.293465,-99.3244,436.45966,-109.73733,30.379492,0.4574352,19.861933,23.479593,3.7709754,99.3794,45.0893,24.778692,20.310606,20.243181,54.544083,104.917076,100.43901,159.75,54.987072,104.762924,104.762924,54.987072,631.8182,5.651373,37.333332,0.0,119.587166,96.12277,76.800186,63.142567,69.104164,113.83286,29.338589,23.568844,19.825426,20.495596,0.0
RTSIsc1.48dRnd0000000928_Ne.4Si50_Cr.0Bi06.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,6.0,8.0,50.0,17.0,319.5,0.33418766,62.32373,67.96386,54.617172,399.4367,-29.889809,101.93086,0.28213912,7.740672,5.145076,12.857481,53.84181,37.933712,24.43821,13.4955015,13.441194,16.870455,68.633255,54.76396,159.75,105.80919,53.940815,53.940815,105.80919,631.51514,5.499716,36.969696,0.0,9.964205,30.534138,43.67571,54.511555,82.38726,185.49309,61.05005,52.152794,46.194553,65.551796,0.0
RTSIsc1.48dRnd0000000032_Ne.4Si50_Cr.0Bi14.00-5SBi-10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,14.0,-10.0,50.0,17.0,319.5,0.37232906,-80.80792,-68.18464,-55.043472,379.687,-99.90556,29.613419,0.27895704,25.26591,12.1214485,12.64929,54.945408,37.527035,24.361742,13.165294,13.108807,17.51856,69.60335,55.67865,159.75,105.90502,53.844982,53.844982,105.90502,631.8182,5.5530777,36.78788,0.0,12.461222,32.724148,44.871544,53.783333,78.36397,182.17604,58.905872,51.263824,47.086315,70.181915,0.0
RTSIsc1.48dRnd0000000933_Ne.4Si50_Cr.0Bi16.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,16.0,8.0,50.0,17.0,319.5,0.29273635,65.05708,80.13571,68.197075,411.2239,-24.106627,109.21276,0.29094625,5.5658145,14.581534,11.4533615,67.4223,38.68442,25.161411,13.523011,13.462784,18.407434,80.863014,68.38743,159.75,103.38281,56.367188,56.367188,103.38281,632.1212,5.4847536,36.78788,0.0,12.720596,33.805397,46.22282,54.88878,80.21705,184.93774,59.166195,49.609093,45.338116,65.21544,0.0
RTSIsc1.48dRnd0000000828_Ne.4Si50_Cr.0Bi06.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,6.0,6.0,50.0,17.0,319.5,-0.21134448,48.833263,54.91804,42.35333,363.93457,-40.445244,91.85602,0.2886331,6.564536,5.589915,12.082339,42.1045,38.702038,25.213495,13.488542,13.428314,17.769176,56.189453,43.11513,159.75,104.15928,55.59072,55.59072,104.15928,634.1818,5.5985794,36.848484,0.0,10.7199335,31.96302,46.106014,55.833664,83.00582,186.1295,60.01307,50.91539,45.13267,64.36274,0.0
RTSIsc1.48dRnd0000000820_Ne.4Si50_Cr.0Bi-10.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-10.0,6.0,50.0,17.0,319.5,0.29606545,49.074955,38.99423,27.525837,328.14917,-49.2479,80.6705,0.29978833,21.052605,9.583286,10.9860325,26.824762,39.01392,24.923437,14.090483,14.029924,18.510086,40.101654,28.398764,159.75,101.94209,57.807907,57.807907,101.94209,631.75757,5.47732,36.909092,0.0,9.385369,30.538162,46.343704,59.363873,84.115486,188.30473,61.22443,50.65218,43.32216,58.50748,0.0
RTSIsc1.48dRnd0000000832_Ne.4Si50_Cr.0Bi14.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,14.0,6.0,50.0,17.0,319.5,0.42473972,49.676632,63.207367,50.078262,373.04166,-34.0499,97.99579,0.2838553,5.4241004,13.03286,12.650568,49.224243,37.197727,23.938494,13.2592325,13.205209,17.271118,63.780956,50.0948,159.75,105.29285,54.45715,54.45715,105.29285,632.9091,5.3562975,36.81818,0.0,9.421827,30.502699,44.505825,54.6947,82.85701,189.2573,59.789158,51.17443,45.658855,65.0473,0.0
RTSIsc1.48dRnd0000000235_Ne.4Si50_Cr.0Bi20.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,20.0,-6.0,50.0,17.0,319.5,-0.3380868,-48.359863,-28.61482,-17.46381,316.63614,-72.52544,56.43031,0.30758417,30.399054,19.243372,10.7308235,16.866903,40.409187,25.995123,14.4140625,14.3506155,18.868893,30.825317,19.578894,159.75,100.3982,59.3518,59.3518,100.3982,632.36365,5.4394884,37.121212,0.0,9.5120735,31.819082,49.313496,61.58234,88.76539,182.54521,60.60412,48.93679,42.271305,57.013824,0.0
RTSIsc1.48dRnd0000000927_Ne.4Si50_Cr.0Bi04.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,4.0,8.0,50.0,17.0,319.5,0.5037286,64.16807,67.88791,54.877056,389.18777,-31.17489,101.13761,0.282893,8.926657,3.2642992,12.5234375,53.90592,37.198673,24.00123,13.197443,13.135843,18.04678,68.3613,54.737396,159.75,104.9117,54.838306,54.838306,104.9117,631.3333,5.4553504,36.727272,0.0,12.252462,32.109093,44.134518,52.94058,79.34115,185.95288,59.934235,51.485703,46.196213,66.9865,0.0
RTSIsc1.48dRnd0000000225_Ne.4Si50_Cr.0Bi00.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,0.0,-6.0,50.0,17.0,319.5,0.15735467,-47.318405,-47.2361,-35.052917,362.65594,-85.63918,46.94845,0.2971203,11.794887,1.0201231,11.700616,34.79588,39.02467,25.112453,13.912216,13.850568,18.703882,48.611176,36.17578,159.75,102.222115,57.52789,57.52789,102.222115,633.9394,5.606818,37.030304,0.0,10.863021,33.940624,47.872063,57.703884,83.54404,183.66814,59.05412,50.873768,44.501846,61.917896,0.0
RTSIsc1.48dRnd0000000719_Ne.4Si50_Cr.0Bi-12.00-5SBi04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-12.0,4.0,50.0,17.0,319.5,0.7091186,34.192158,22.410507,12.599337,287.3458,-56.33045,69.910675,0.32323822,21.09124,11.280397,9.347727,11.6318655,41.108902,26.059422,15.0494795,14.9898205,19.798674,24.930958,15.26558,159.75,97.35744,62.392567,62.392567,97.35744,632.48486,5.5987687,37.151516,0.0,7.702178,31.727652,52.286366,67.42358,93.184135,181.4106,60.647915,48.337975,39.118797,50.645645,0.0
RTSIsc1.48dRnd0000001042_Ne.4Si50_Cr.0Bi34.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,34.0,10.0,50.0,17.0,319.5,0.6184206,81.7062,105.818855,100.243866,456.14163,-20.851976,114.72098,0.41496474,18.452604,23.611221,5.231534,99.127556,45.993183,26.980114,19.013067,18.942802,37.57803,106.13897,99.9354,159.75,71.82822,87.92178,87.92178,71.82822,632.6061,5.544129,36.666668,0.0,50.198486,78.26899,78.490814,73.0786,82.80303,139.83229,39.793797,32.603645,27.792141,29.74427,0.0
RTSIsc1.48dRnd0000000446_Ne.4Si50_Cr.0Bi42.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,42.0,-2.0,50.0,17.0,319.5,0.38404903,-16.053957,25.225275,15.181179,322.84296,-60.103886,71.44741,0.31691232,30.754782,40.777225,9.672396,14.616098,41.306393,26.546827,14.759564,14.699858,19.524479,28.292923,18.199846,159.75,98.59356,61.15644,61.15644,98.59356,631.75757,5.416193,37.454544,0.0,8.3482485,31.610085,50.968845,65.58059,90.81662,182.24597,60.361507,49.082245,40.5,52.243465,0.0
RTSIsc1.48dRnd0000000823_Ne.4Si50_Cr.0Bi-04.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-4.0,6.0,50.0,17.0,319.5,0.5178195,51.247086,47.480145,35.002003,352.99173,-43.498394,86.646355,0.29001537,15.751515,3.2902462,12.004687,34.047726,38.249718,24.635323,13.614394,13.554735,18.089914,48.12042,35.204594,159.75,103.74436,56.005634,56.005634,103.74436,631.1515,5.6738634,36.909092,0.0,10.70412,32.146164,46.14863,56.094128,81.17912,185.48073,60.236694,51.05521,44.863777,63.242947,0.0
RTSIsc1.48dRnd0000000728_Ne.4Si50_Cr.0Bi06.00-5SBi04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,6.0,4.0,50.0,17.0,319.5,0.32252753,31.45248,37.24375,25.157698,342.97437,-51.765152,78.75481,0.29830053,6.5022726,5.293892,11.6072445,24.484375,39.13679,25.194412,13.942377,13.882907,18.057102,38.611042,26.5582,159.75,102.429596,57.320408,57.320408,102.429596,632.42426,5.469792,36.878788,0.0,9.099432,30.621637,47.96861,59.67661,86.6456,185.13986,59.971924,50.378834,43.48253,59.439205,0.0
