filename,Bi,SBi,Si,$REPET,StepCounter,ambientTemp,meanTemp,meanSensors,meanOpinion,sdevOpinion,minOpinion,maxOpinion,meanReliability,mnOpinErr!,mnSensErr!,mnOpSensDiff!,mnOpAmbDiff!,providersCount,cntProviders,newProviders,delProviders,self_net,meanDistSelf,meanDistNet,liveCount,link_up,link_dw,sensor_up,sensor_dw,howManyLinks,Ambient_waves_numb,Scrambs_numb,HistTooLow,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,HistTooHig
RTSIsc1.48cRnd0000000024_Ne.4Si50_Cr.0Bi20.00-5SBi04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,20.0,4.0,50.0,17.0,319.5,0.33887494,34.589626,54.13886,42.34763,379.85205,-44.06538,92.11105,0.29803503,8.729688,19.0509,11.306297,41.55445,38.770027,24.822254,13.947775,13.885796,18.63035,54.928707,42.671734,159.75,102.12339,57.62661,57.62661,102.12339,629.9394,5.6216855,37.333332,0.0,10.363494,32.58073,46.651752,57.028645,83.38769,184.59483,60.007008,51.317284,44.178837,59.82912,0.0
RTSIsc1.48cRnd0000000025_Ne.4Si50_Cr.0Bi25.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,25.0,10.0,50.0,17.0,319.5,0.13808349,79.73332,100.06902,91.1009,471.0329,-17.245481,114.39534,0.33604747,12.035891,19.834707,8.520076,90.46922,41.773296,25.923296,15.85,15.788636,23.188257,100.8746,91.30671,159.75,93.32737,66.42263,66.42263,93.32737,631.57574,5.4171877,36.575756,0.0,19.754404,45.873817,57.94233,64.39687,85.62642,167.73897,53.937595,45.311317,40.06231,50.931725,0.0
RTSIsc1.48cRnd0000000024_Ne.4Si50_Cr.0Bi20.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,20.0,6.0,50.0,17.0,319.5,0.33887494,50.974514,70.652794,58.694984,413.68307,-30.785143,103.49265,0.29921654,8.789252,19.178978,11.462784,57.870502,39.949383,25.922585,14.026799,13.968182,18.542707,71.29619,58.8859,159.75,102.04337,57.706627,57.706627,102.04337,632.9697,5.6216855,37.333332,0.0,10.551752,33.531628,48.233997,58.769035,85.71269,181.13792,59.834564,50.591053,44.436695,60.17036,0.0
RTSIsc1.48cRnd0000000022_Ne.4Si50_Cr.0Bi10.00-5SBi02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,10.0,2.0,50.0,17.0,319.5,0.42722717,16.101473,26.049593,16.059837,307.9989,-56.69952,70.83143,0.32180256,3.9194603,9.447112,9.5272255,15.37642,41.31605,26.365437,14.950616,14.8870735,19.942472,28.558418,18.750088,159.75,97.48376,62.26624,62.26624,97.48376,631.9394,5.5001893,36.848484,0.0,9.205587,31.462358,50.987972,65.06364,92.072205,185.007,60.308712,48.32178,38.897587,50.61255,0.0
RTSIsc1.48cRnd0000000011_Ne.4Si50_Cr.0Bi-45.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-45.0,-2.0,50.0,17.0,319.5,0.38684684,-14.952363,-58.967007,-46.4544,407.76117,-93.37989,43.56611,0.29244736,31.138874,43.511696,12.019555,46.375427,38.445454,24.617567,13.8278885,13.770975,17.78286,60.509434,47.525665,159.75,103.55256,56.197445,56.197445,103.55256,632.0,5.576278,36.666668,0.0,9.45071,30.631723,46.317284,57.33963,85.02874,185.08855,61.109516,51.2848,44.239063,61.50999,0.0
RTSIsc1.48cRnd0000000025_Ne.4Si50_Cr.0Bi25.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,25.0,-6.0,50.0,17.0,319.5,0.13808349,-48.16894,-23.471777,-12.626303,306.17575,-69.09066,57.70147,0.31377345,35.042423,24.200851,10.379072,12.542234,40.539345,25.976658,14.56269,14.50142,19.470833,26.655207,15.9481735,159.75,99.09422,60.655777,60.655777,99.09422,631.3333,5.4171877,36.575756,0.0,8.490909,31.420502,51.33641,64.17552,88.22401,184.13443,59.721447,48.613873,40.302414,54.913826,0.0
RTSIsc1.48cRnd0000000021_Ne.4Si50_Cr.0Bi05.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,5.0,10.0,50.0,17.0,319.5,0.48364154,81.89302,86.23233,73.96787,417.2488,-17.819786,111.354866,0.2859248,7.771212,3.888873,11.776326,72.99025,38.023106,24.389204,13.633902,13.5755205,17.507765,86.718834,73.760994,159.75,104.793274,54.956722,54.956722,104.793274,632.48486,5.5368843,36.878788,0.0,11.649006,32.685654,45.62263,54.81913,81.56686,183.9597,59.437782,50.265625,46.336838,66.14162,0.0
RTSIsc1.48cRnd0000000017_Ne.4Si50_Cr.0Bi-15.00-5SBi-08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-15.0,-8.0,50.0,17.0,319.5,0.5888547,-62.304317,-76.34637,-63.67656,397.14716,-103.80565,24.526743,0.27782923,5.262121,13.542046,12.177036,63.830967,36.93835,23.860605,13.077746,13.023106,16.694508,77.989784,64.64643,159.75,106.58518,53.16482,53.16482,106.58518,631.2727,5.4702654,36.939392,0.0,10.3326235,31.232197,42.95535,53.35298,78.041664,187.06108,60.18854,52.637123,47.607906,67.86326,0.0
RTSIsc1.48cRnd0000000028_Ne.4Si50_Cr.0Bi40.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,40.0,8.0,50.0,17.0,319.5,0.40650687,65.03505,98.930824,90.27187,466.48737,-19.461988,113.91584,0.34428236,25.325663,33.396305,8.238163,89.40819,41.701233,25.518656,16.182575,16.120123,25.341146,99.52183,90.45809,159.75,90.60322,69.14678,69.14678,90.60322,629.69696,5.4322915,37.060608,0.0,24.257812,50.7295,59.748817,63.807007,83.134514,165.70848,52.659042,44.157578,38.427605,47.06662,0.0
RTSIsc1.48cRnd0000000011_Ne.4Si50_Cr.0Bi-45.00-5SBi-08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-45.0,-8.0,50.0,17.0,319.5,0.38684684,-63.121624,-99.35428,-92.83157,452.97504,-109.75701,23.520199,0.38742024,29.48428,35.732624,6.1605587,92.717896,45.234802,26.993181,18.24162,18.168324,31.45535,100.7827,93.52201,159.75,79.969696,79.780304,79.780304,79.969696,632.42426,5.576278,36.666668,0.0,36.05682,62.210983,71.31941,71.91245,85.958,152.77718,47.069225,37.668938,32.416714,35.034515,0.0
RTSIsc1.48cRnd0000000010_Ne.4Si50_Cr.0Bi-50.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-50.0,0.0,50.0,17.0,319.5,0.86489,-0.28535292,-49.5428,-36.99464,406.33,-86.68833,50.597767,0.29574838,36.384045,48.756535,12.0660515,37.498768,38.409897,24.449432,13.9604645,13.9008045,18.100285,51.625263,38.963303,159.75,102.833855,56.916145,56.916145,102.833855,632.0606,5.6126895,36.878788,0.0,9.696449,33.144695,47.512974,57.70199,84.16189,181.7421,60.661552,52.014347,44.89858,60.526043,0.0
RTSIsc1.48cRnd0000000013_Ne.4Si50_Cr.0Bi-35.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-35.0,6.0,50.0,17.0,319.5,0.08371838,50.048534,15.49264,7.6882987,280.19278,-57.126743,67.70928,0.3317641,41.862167,34.058334,8.284281,8.241951,42.092613,26.516619,15.5759945,15.512405,19.988447,22.569494,13.227598,159.75,95.88423,63.86577,63.86577,95.88423,631.9394,5.4544034,37.060608,0.0,6.0722537,28.947206,52.11998,70.22652,96.57031,186.32234,60.839916,47.287262,36.991905,46.561695,0.0
RTSIsc1.48cRnd0000000012_Ne.4Si50_Cr.0Bi-40.00-5SBi-08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-40.0,-8.0,50.0,17.0,319.5,0.6071068,-64.01051,-96.98713,-89.690544,440.32318,-109.46324,21.918434,0.37204534,25.517708,32.476135,6.884138,89.7973,44.860985,27.226894,17.63409,17.569696,29.355255,98.56962,90.67011,159.75,83.77202,75.97798,75.97798,83.77202,631.57574,5.5832386,37.060608,0.0,33.071163,60.392612,66.534,67.98324,84.246635,156.66023,48.824905,39.94574,34.40772,39.509518,0.0
RTSIsc1.48cRnd0000000016_Ne.4Si50_Cr.0Bi-20.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-20.0,0.0,50.0,17.0,319.5,0.3422631,0.27468398,-19.446012,-10.570956,296.711,-65.98501,61.57344,0.3303585,10.633617,19.223768,8.443466,10.744886,42.090576,26.730871,15.359707,15.29626,20.615057,23.803738,14.93143,159.75,95.74138,64.00862,64.00862,95.74138,631.0909,5.5526514,36.878788,0.0,7.6189866,30.998722,52.33698,68.38821,93.94749,183.90393,61.164158,47.945408,37.854404,46.932625,0.0
RTSIsc1.48cRnd0000000026_Ne.4Si50_Cr.0Bi30.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,30.0,-6.0,50.0,17.0,319.5,0.34040532,-49.51017,-19.905334,-11.132965,305.30072,-68.56563,60.7149,0.33132365,37.87694,29.104593,8.701988,11.664773,42.066856,26.704355,15.3625,15.297632,20.94195,25.04395,15.698335,159.75,95.311554,64.438446,64.438446,95.311554,631.8182,5.477746,37.303032,0.0,8.585985,32.943325,53.19801,68.181625,92.19446,183.90933,59.721638,46.506817,37.737736,48.839252,0.0
RTSIsc1.48cRnd0000000010_Ne.4Si50_Cr.0Bi-50.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-50.0,10.0,50.0,17.0,319.5,0.86489,80.13432,31.634697,18.450045,326.00668,-49.7544,76.11129,0.29176596,61.185368,47.998436,12.717803,17.255209,37.777985,24.131771,13.646213,13.5884,18.565294,32.57654,19.617287,159.75,103.17656,56.573437,56.573437,103.17656,632.1212,5.6126895,36.878788,0.0,9.983618,32.354877,47.268562,56.594837,81.52633,188.15157,59.314583,49.743656,43.119793,64.0634,0.0
RTSIsc1.48cRnd0000000013_Ne.4Si50_Cr.0Bi-35.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-35.0,8.0,50.0,17.0,319.5,0.08371838,66.096596,31.939508,19.59065,304.88544,-50.451267,75.825775,0.29732302,46.002983,33.656773,11.87822,19.150663,39.105587,25.266289,13.839299,13.778835,18.609755,34.169643,21.674341,159.75,102.252655,57.49735,57.49735,102.252655,630.8485,5.4544034,37.060608,0.0,10.473674,32.194317,47.599384,58.730396,85.23305,183.58774,59.73177,49.426373,41.867756,62.004025,0.0
RTSIsc1.48cRnd0000000011_Ne.4Si50_Cr.0Bi-45.00-5SBi04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-45.0,4.0,50.0,17.0,319.5,0.38684684,33.48754,-11.035922,-5.3520904,294.64847,-63.384323,64.91971,0.34930047,38.36681,44.02405,6.4591856,6.1327653,44.47036,28.087406,16.382954,16.317566,21.027887,19.777647,12.240258,159.75,92.461555,67.288445,67.288445,92.461555,631.8788,5.576278,36.666668,0.0,5.880445,27.779024,53.989964,74.90492,102.02329,185.60464,62.354736,45.987026,34.605824,38.748913,0.0
RTSIsc1.48cRnd0000000015_Ne.4Si50_Cr.0Bi-25.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-25.0,-6.0,50.0,17.0,319.5,0.28324407,-46.557194,-70.57455,-59.083115,421.6819,-101.41431,35.581913,0.30237615,12.93731,23.517376,11.006676,58.9134,40.030968,25.723911,14.3070545,14.247822,19.432528,71.99223,60.055702,159.75,100.962456,58.787548,58.787548,100.962456,630.1212,5.7274146,36.909092,0.0,10.732008,33.986744,48.348675,59.111267,84.252655,180.58632,58.663826,50.275948,44.94375,59.220028,0.0
RTSIsc1.48cRnd0000000010_Ne.4Si50_Cr.0Bi-50.00-5SBi04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-50.0,4.0,50.0,17.0,319.5,0.86489,32.16936,-17.13104,-8.927136,306.20087,-65.50974,64.907524,0.33617958,40.598297,48.802555,7.78286,9.582102,42.74375,27.052084,15.691667,15.627983,20.56998,22.732794,14.336624,159.75,94.83793,64.91207,64.91207,94.83793,631.75757,5.6126895,36.878788,0.0,6.607434,30.236364,53.13906,71.22102,97.25322,183.2197,61.27405,46.678883,37.674007,44.453835,0.0
RTSIsc1.48cRnd0000000023_Ne.4Si50_Cr.0Bi15.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,15.0,-2.0,50.0,17.0,319.5,0.26235053,-16.777182,-2.0226963,-0.60029095,256.85916,-61.70692,64.73406,0.37651312,15.696354,14.256439,4.0393467,3.354214,46.81335,29.087406,17.725946,17.654215,22.85947,15.888429,9.989331,159.75,86.908005,72.841995,72.841995,86.908005,631.4545,5.5837593,37.0,0.0,4.484517,28.027842,58.527653,83.62457,110.77311,183.4266,60.95966,41.994884,29.551847,30.083855,0.0
RTSIsc1.48cRnd0000000022_Ne.4Si50_Cr.0Bi10.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,10.0,8.0,50.0,17.0,319.5,0.42722717,64.55322,74.31331,62.113014,389.2004,-26.246449,105.207596,0.29077604,4.71804,9.259375,11.71482,61.221447,38.771873,25.069176,13.702699,13.642235,18.485653,74.870476,62.08782,159.75,103.38324,56.36676,56.36676,103.38324,631.2121,5.5001893,36.848484,0.0,11.233238,34.125805,46.551563,55.590767,80.70052,184.0759,59.32822,50.55644,44.90322,64.14645,0.0
RTSIsc1.48cRnd0000000014_Ne.4Si50_Cr.0Bi-30.00-5SBi-10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-30.0,-10.0,50.0,17.0,319.5,0.029123865,-79.857216,-100.64048,-94.90151,420.8368,-109.769424,21.446318,0.40608662,15.043229,20.283144,5.432055,94.433525,45.58286,26.737026,18.845833,18.78016,36.27803,101.69894,95.16511,159.75,74.073814,85.676186,85.676186,74.073814,631.0303,5.741809,36.909092,0.0,48.582386,75.60947,77.049194,71.01013,80.1626,141.62045,42.47121,33.920265,29.379261,31.225332,0.0
RTSIsc1.48cRnd0000000023_Ne.4Si50_Cr.0Bi15.00-5SBi-08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,15.0,-8.0,50.0,17.0,319.5,0.26235053,-65.406364,-50.571445,-37.554314,362.98938,-88.54131,41.606003,0.28198007,27.349195,14.33589,12.526089,37.362072,37.758995,24.486933,13.272064,13.215104,17.258665,51.972527,38.42591,159.75,105.559944,54.190056,54.190056,105.559944,633.0909,5.5837593,37.0,0.0,10.377983,31.65909,45.04536,54.672443,80.99555,186.39745,59.381676,51.77732,45.86941,66.91463,0.0
RTSIsc1.48cRnd0000000016_Ne.4Si50_Cr.0Bi-20.00-5SBi-08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-20.0,-8.0,50.0,17.0,319.5,0.3422631,-64.44127,-83.00896,-70.94738,422.24988,-107.148056,23.040663,0.28783706,8.048959,18.068514,11.582528,70.82362,38.186554,24.633238,13.553314,13.49233,18.205872,84.38336,71.70448,159.75,104.0563,55.693703,55.693703,104.0563,631.8182,5.5526514,36.878788,0.0,14.589773,34.396828,45.36894,54.260605,79.73968,182.05649,58.82836,50.36984,45.26264,66.94503,0.0
RTSIsc1.48cRnd0000000024_Ne.4Si50_Cr.0Bi20.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,20.0,10.0,50.0,17.0,319.5,0.33887494,82.7196,98.63713,89.26586,482.17792,-17.28845,114.361694,0.3308828,8.061411,15.4169035,8.924195,88.45757,42.03371,26.132671,15.901042,15.835133,22.062168,99.29375,89.36758,159.75,94.793465,64.956535,64.956535,94.793465,633.1515,5.6216855,37.333332,0.0,19.559942,44.081203,56.342945,63.874054,87.8482,167.01733,54.644413,46.21539,41.19356,52.374477,0.0
RTSIsc1.48cRnd0000000017_Ne.4Si50_Cr.0Bi-15.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-15.0,8.0,50.0,17.0,319.5,0.5888547,67.38718,52.765556,39.539265,357.7871,-38.94142,91.02128,0.28316626,27.34948,14.121354,12.74465,38.497063,37.55805,24.235275,13.322775,13.266098,17.667992,53.25286,39.467854,159.75,105.14432,54.605682,54.605682,105.14432,631.1515,5.4702654,36.939392,0.0,10.332339,31.821827,44.22372,53.86941,79.24498,187.23476,60.551422,51.649765,46.031487,66.19181,0.0
RTSIsc1.48cRnd0000000022_Ne.4Si50_Cr.0Bi10.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,10.0,-2.0,50.0,17.0,319.5,0.42722717,-16.308393,-6.44281,-2.7381752,260.84805,-63.38892,62.9719,0.35641956,13.123248,9.364394,5.4405303,4.9168563,44.860607,28.25175,16.608854,16.538921,21.264347,17.797504,10.743603,159.75,91.13684,68.61316,68.61316,91.13684,632.0,5.5001893,36.848484,0.0,4.7796874,27.808144,55.64981,78.24176,105.00796,184.18944,62.417328,44.341526,32.86411,36.700237,0.0
RTSIsc1.48cRnd0000000013_Ne.4Si50_Cr.0Bi-35.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-35.0,10.0,50.0,17.0,319.5,0.08371838,81.30823,48.160667,34.06879,360.32544,-39.99163,88.82392,0.28029165,46.740246,32.651752,13.613021,33.597347,37.126232,23.931486,13.194744,13.136506,17.720455,49.31923,34.779827,159.75,105.55606,54.19394,54.19394,105.55606,630.8485,5.4544034,37.060608,0.0,11.772396,31.171686,43.859898,53.194553,77.55042,187.84053,59.576847,51.36179,46.451706,68.06866,0.0
RTSIsc1.48cRnd0000000015_Ne.4Si50_Cr.0Bi-25.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-25.0,0.0,50.0,17.0,319.5,0.28324407,2.1471334,-22.467636,-13.15748,317.93713,-68.86876,61.712234,0.3273286,15.019129,24.114347,8.943182,13.3458805,41.642044,26.550995,15.091051,15.029498,20.098627,26.548367,17.17038,159.75,96.55398,63.196022,63.196022,96.55398,631.3939,5.7274146,36.909092,0.0,7.1913824,30.160133,52.350567,68.229454,95.3108,183.99725,60.22756,47.46359,38.242424,48.220787,0.0
RTSIsc1.48cRnd0000000020_Ne.4Si50_Cr.0Bi00.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,0.0,6.0,50.0,17.0,319.5,0.48904797,46.567757,46.49915,33.021606,354.18524,-44.064507,86.0309,0.28521526,13.069413,1.014252,12.991619,32.143135,37.52197,24.158,13.363968,13.309753,17.652367,47.23614,33.437706,159.75,104.82803,54.92197,54.92197,104.82803,630.6667,5.2882576,37.121212,0.0,9.455445,31.175804,45.931202,56.29986,82.86723,183.527,60.372395,51.097347,44.686222,65.254166,0.0
RTSIsc1.48cRnd0000000023_Ne.4Si50_Cr.0Bi15.00-5SBi-04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,15.0,-4.0,50.0,17.0,319.5,0.26235053,-33.065647,-18.28608,-9.415854,287.25018,-65.78001,61.002872,0.33021164,23.148863,14.2805395,8.450852,9.560275,41.961647,26.562832,15.398816,15.336222,20.16681,22.764898,13.826522,159.75,96.0267,63.723297,63.723297,96.0267,632.7273,5.5837593,37.0,0.0,6.851231,30.01359,52.275047,68.74247,95.08537,187.8162,60.558853,46.89058,37.66449,46.829453,0.0
RTSIsc1.48cRnd0000000023_Ne.4Si50_Cr.0Bi15.00-5SBi06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,15.0,6.0,50.0,17.0,319.5,0.26235053,48.36863,63.138035,50.80067,376.23578,-33.77951,98.64594,0.29221192,5.618466,14.267045,11.862216,50.07732,38.218372,24.432434,13.785937,13.728125,17.942234,63.88838,51.001904,159.75,103.50043,56.249573,56.249573,103.50043,633.3333,5.5837593,37.0,0.0,9.676799,31.269413,46.00767,56.7125,83.534,186.06596,61.92827,51.09787,44.8429,62.197964,0.0
RTSIsc1.48cRnd0000000022_Ne.4Si50_Cr.0Bi10.00-5SBi-08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,10.0,-8.0,50.0,17.0,319.5,0.42722717,-64.56903,-55.025345,-42.806168,367.30844,-91.95447,39.62993,0.29504216,21.266666,9.044176,11.748058,42.763115,39.366714,25.42306,13.943655,13.885748,19.356724,56.492855,43.726357,159.75,102.22088,57.529118,57.529118,102.22088,632.0606,5.5001893,36.848484,0.0,12.835369,35.55748,46.83177,55.169983,79.803314,183.85043,58.76719,50.826656,44.63807,63.78035,0.0
RTSIsc1.48cRnd0000000011_Ne.4Si50_Cr.0Bi-45.00-5SBi-04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-45.0,-4.0,50.0,17.0,319.5,0.38684684,-31.095543,-74.75265,-62.947617,436.40994,-103.43343,31.379889,0.29755217,31.576847,43.16094,11.316761,62.86108,39.224525,25.147348,14.077178,14.0191765,18.120644,76.121895,63.919018,159.75,102.55005,57.19995,57.19995,102.55005,633.0909,5.576278,36.666668,0.0,10.659848,32.674667,47.47358,58.326893,85.43291,182.03935,60.13158,51.31013,45.283947,59.758003,0.0
RTSIsc1.48cRnd0000000026_Ne.4Si50_Cr.0Bi30.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,30.0,0.0,50.0,17.0,319.5,0.34040532,-0.33389086,29.316746,18.319654,329.64746,-55.879616,72.820984,0.30929643,18.385464,29.152699,10.5390625,17.769554,40.352604,25.76605,14.586553,14.521023,18.611364,31.483711,20.843494,159.75,100.297775,59.452225,59.452225,100.297775,631.0909,5.477746,37.303032,0.0,7.1622157,28.83589,48.944225,63.077793,90.88367,185.00194,62.12746,49.33229,41.72112,54.00431,0.0
RTSIsc1.48cRnd0000000012_Ne.4Si50_Cr.0Bi-40.00-5SBi04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-40.0,4.0,50.0,17.0,319.5,0.6071068,33.683167,-5.5159464,-3.0312445,269.24673,-62.60029,63.801205,0.35900527,36.218845,38.699383,5.308665,5.5233426,45.03371,28.250189,16.783524,16.712406,21.583286,18.308695,11.4714985,159.75,90.509094,69.240906,69.240906,90.509094,632.7273,5.5832386,37.060608,0.0,4.9942236,28.58911,55.52893,77.28599,105.80715,185.96974,61.65052,44.717945,32.70412,35.479546,0.0
RTSIsc1.48cRnd0000000012_Ne.4Si50_Cr.0Bi-40.00-5SBi-04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-40.0,-4.0,50.0,17.0,319.5,0.6071068,-31.653137,-70.53765,-58.873535,429.82782,-100.79611,35.44477,0.29722983,26.999243,38.385937,11.175569,59.017662,38.90161,24.954355,13.947254,13.888873,18.345833,72.2464,60.171738,159.75,102.43627,57.313732,57.313732,102.43627,631.4545,5.5832386,37.060608,0.0,10.394744,32.78878,47.006344,57.174194,81.97358,185.33087,59.736176,51.683617,45.340958,60.025284,0.0
RTSIsc1.48cRnd0000000022_Ne.4Si50_Cr.0Bi10.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,10.0,10.0,50.0,17.0,319.5,0.42722717,80.02707,88.73031,77.04447,456.49042,-19.795238,112.01137,0.2956534,5.0609846,8.206439,11.213116,76.13485,38.498108,24.761175,13.736932,13.679309,18.941051,89.299774,77.05577,159.75,102.37713,57.372868,57.372868,102.37713,632.36365,5.5001893,36.848484,0.0,13.447537,34.708855,46.976704,54.986458,81.36766,183.49063,57.964203,49.643085,46.174053,63.60445,0.0
RTSIsc1.48cRnd0000000026_Ne.4Si50_Cr.0Bi30.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,30.0,8.0,50.0,17.0,319.5,0.34040532,65.09275,91.92543,80.7141,467.39188,-20.938871,112.49455,0.30504373,15.95213,26.333618,10.738257,79.905205,39.269413,24.931677,14.337737,14.277888,19.772728,92.57195,80.913315,159.75,100.32803,59.42197,59.42197,100.32803,633.63635,5.477746,37.303032,0.0,13.258807,35.8375,49.34451,58.61941,84.395546,181.3035,58.016193,49.994225,43.424053,59.442616,0.0
RTSIsc1.48cRnd0000000025_Ne.4Si50_Cr.0Bi25.00-5SBi02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,25.0,2.0,50.0,17.0,319.5,0.13808349,16.101416,40.658638,29.260782,360.1014,-52.45389,82.12259,0.30604634,13.210511,24.057245,10.912784,28.691477,40.35109,26.005682,14.3454075,14.281913,19.277273,41.965115,30.422106,159.75,100.4348,59.315197,59.315197,100.4348,632.30304,5.4171877,36.575756,0.0,10.711269,33.61255,49.06468,59.248154,84.329544,184.58623,59.48755,50.47443,43.381485,57.40715,0.0
RTSIsc1.48cRnd0000000025_Ne.4Si50_Cr.0Bi25.00-5SBi-04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,25.0,-4.0,50.0,17.0,319.5,0.13808349,-32.13726,-7.6405053,-2.9967802,270.44342,-62.70425,63.10389,0.3620162,28.643135,23.99536,5.695076,4.598532,45.6696,28.751514,16.918087,16.848532,21.995975,17.66675,10.723544,159.75,89.75464,69.99536,69.99536,89.75464,633.8182,5.4171877,36.575756,0.0,5.5216384,29.45,57.288685,78.242805,105.309,185.04199,60.500095,44.178173,32.231014,36.054783,0.0
RTSIsc1.48cRnd0000000010_Ne.4Si50_Cr.0Bi-50.00-5SBi-06.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-50.0,-6.0,50.0,17.0,319.5,0.86489,-48.929237,-93.87892,-84.87021,459.97403,-109.37651,21.890873,0.33442947,35.757717,44.450096,8.55857,85.25942,42.113636,26.158854,15.9547825,15.890815,22.008902,95.78225,86.20563,159.75,94.21648,65.53352,65.53352,94.21648,632.6061,5.6126895,36.878788,0.0,14.4950285,42.05748,57.138115,64.57699,87.72405,176.19887,55.81804,46.16591,39.740437,48.691147,0.0
